Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,F1 Score,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy
25528,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('vegetarian', 'hasDietType'), ('flour', 'contains')]",11,0,0.0,1,0,0.0,0.0,11,2,0.18181818181818182
25538,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('asia', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('onion', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
25549,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
25551,"[('high_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25555,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('vegan', 'hasDietType'), ('salt_product', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
25558,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
25559,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('cinnamon', 'contains')]",3,1,0.3333333333333333,1,1,1.0,0.5,3,1,0.3333333333333333
25566,"[('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('middle_east', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('cinnamon', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
25568,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
25572,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25573,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25575,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('tomato', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
25598,"[('medium_carb', 'HasCarbLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('honey', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
25608,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('asia', 'isFromRegion'), ('cinnamon', 'contains')]",6,0,0.0,1,0,0.0,0.0,6,0,0.0
25614,"[('medium_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('chicken_egg', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25637,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",3,1,0.3333333333333333,1,1,1.0,0.5,3,3,1.0
25665,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",5,0,0.0,1,0,0.0,0.0,5,1,0.2
25670,"[('medium_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('vegan', 'hasDietType'), ('asia', 'isFromRegion'), ('red_onion', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25687,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('vegan', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",4,0,0.0,1,0,0.0,0.0,4,0,0.0
25688,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('vegetarian', 'hasDietType'), ('north_america', 'isFromRegion'), ('garlic_clove', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25693,"[('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType'), ('vegan', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('milk', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
25704,"[('high_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType'), ('asia', 'isFromRegion'), ('flour', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25713,"[('medium_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('milk', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25719,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('red_onion', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25750,"[('low_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('brunch', 'isForMealType'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('sugar', 'contains')]",4,1,0.25,1,1,1.0,0.4,4,1,0.25
25751,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('tomato', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,0,0.0
25759,"[('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('vegan', 'hasDietType'), ('asia', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25766,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('olive_oil', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25769,"[('low_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('vegetarian', 'hasDietType'), ('global', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('red_onion', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
25771,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('vegan', 'hasDietType'), ('north_america', 'isFromRegion'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25772,"[('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('standard', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook'), ('honey', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
25779,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('africa', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('water_(eurofir)', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
25783,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('middle_east', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('black_pepper_(ground)', 'contains')]",4,0,0.0,1,0,0.0,0.0,4,1,0.25
25785,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('paleo', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25791,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('onion', 'contains')]",3,1,0.3333333333333333,1,1,1.0,0.5,3,2,0.6666666666666666
25807,"[('medium_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('starter', 'isForMealType'), ('paleo', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
25811,"[('high_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook'), ('garlic_clove', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
25831,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('butter', 'contains')]",20,1,0.05,1,1,1.0,0.09523809523809523,20,6,0.3
25845,"[('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25877,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('vegan', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('sugar', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25885,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('less_than_4_hours', 'needTimeToCook'), ('water_(eurofir)', 'contains')]",5,0,0.0,1,0,0.0,0.0,5,2,0.4
25893,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('less_than_15_mins', 'needTimeToCook'), ('red_onion', 'contains')]",4,0,0.0,1,0,0.0,0.0,4,0,0.0
25894,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion'), ('milk', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25896,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25905,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25923,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('less_than_6_hours', 'needTimeToCook'), ('red_onion', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
25925,"[('low_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('oceania', 'isFromRegion'), ('salt_product', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
25932,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('sugar', 'contains')]",14,1,0.07142857142857142,1,1,1.0,0.13333333333333333,14,5,0.35714285714285715
25939,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook'), ('salt_product', 'contains')]",10,0,0.0,1,0,0.0,0.0,10,2,0.2
25943,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25948,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('chicken_egg', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
25953,"[('high_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('asia', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
25959,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('lemon_juice', 'contains')]",22,0,0.0,1,0,0.0,0.0,22,5,0.22727272727272727
25968,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('middle_east', 'isFromRegion'), ('milk', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
25972,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('breakfast', 'isForMealType'), ('vegetarian', 'hasDietType'), ('global', 'isFromRegion'), ('lemon_juice', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
25983,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('oceania', 'isFromRegion'), ('baking_powder', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,0,0.0
25992,"[('high_protein', 'HasProteinLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('europe', 'isFromRegion'), ('garlic_clove', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,1,0.3333333333333333
25993,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('asia', 'isFromRegion'), ('chicken_egg', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,0,0.0
26001,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26009,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
26012,"[('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType'), ('vegetarian', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26040,"[('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('asia', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26055,"[('medium_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('asia', 'isFromRegion'), ('milk', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26081,"[('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('middle_east', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('flour', 'contains')]",4,0,0.0,1,0,0.0,0.0,4,0,0.0
26083,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('global', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('olive_oil', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,0,0.0
26089,"[('medium_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26090,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",5,0,0.0,1,0,0.0,0.0,5,0,0.0
26097,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('garlic_clove', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26098,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",4,0,0.0,1,0,0.0,0.0,4,0,0.0
26099,"[('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('vegetarian', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26100,"[('medium_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('vegetarian', 'hasDietType'), ('garlic_clove', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26101,"[('medium_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion'), ('honey', 'contains')]",2,1,0.5,1,1,1.0,0.6666666666666666,2,1,0.5
26111,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('flour', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26115,"[('high_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('pepper', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26119,"[('medium_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('black_pepper_(ground)', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
