Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
20895,"[('high_carb', 'HasCarbLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion'), ('baking_powder', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
20911,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion'), ('flour', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
20914,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
20918,"[('medium_protein', 'HasProteinLevel'), ('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('oceania', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('flour', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
20932,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion'), ('chicken_egg', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
20933,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook'), ('cinnamon', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
20938,"[('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('vegan', 'hasDietType'), ('olive_oil', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
20970,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('butter', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
20975,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('less_than_15_mins', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
20992,"[('high_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21013,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21019,"[('high_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('global', 'isFromRegion'), ('flour', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
21021,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('tomato', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21053,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21065,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('paleo', 'hasDietType'), ('oceania', 'isFromRegion')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21067,"[('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook'), ('pepper', 'contains')]",3,0,0.0,1,0,0.0,3,0,0.0,0.0
21120,"[('high_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21135,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('less_than_4_hours', 'needTimeToCook'), ('sugar', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21184,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21187,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType'), ('vegetarian', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21190,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21192,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('honey', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21221,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('flour', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21244,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('cinnamon', 'contains')]",4,0,0.0,1,0,0.0,4,1,0.25,0.0
21254,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('less_than_15_mins', 'needTimeToCook'), ('sugar', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21255,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('africa', 'isFromRegion'), ('tomato', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
21301,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType'), ('europe', 'isFromRegion'), ('olive_oil', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21302,"[('medium_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21303,"[('medium_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('oceania', 'isFromRegion'), ('flour', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21312,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('chicken_egg', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21316,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21345,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('garlic_clove', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21358,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21367,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21456,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('sugar', 'contains')]",4,0,0.0,1,0,0.0,4,0,0.0,0.0
21564,"[('low_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21567,"[('medium_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('cinnamon', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
21626,"[('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('sugar', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21656,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('standard', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21664,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21762,"[('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
21798,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('africa', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('red_onion', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21814,"[('low_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('cinnamon', 'contains')]",4,0,0.0,1,0,0.0,4,0,0.0,0.0
21816,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('global', 'isFromRegion'), ('garlic_clove', 'contains')]",3,1,0.3333333333333333,1,1,1.0,3,1,0.3333333333333333,0.5
21851,"[('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21857,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('vegetarian', 'hasDietType'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21861,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('vegan', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21913,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook'), ('sugar', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21929,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
21985,"[('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('dinner', 'isForMealType'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('sugar', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22058,"[('high_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('vegan', 'hasDietType'), ('global', 'isFromRegion'), ('garlic_clove', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22167,"[('medium_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('oceania', 'isFromRegion'), ('olive_oil', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22178,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('asia', 'isFromRegion')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22257,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22268,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
22292,"[('low_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('global', 'isFromRegion'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22302,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('europe', 'isFromRegion'), ('onion', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22354,"[('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook'), ('milk', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22376,"[('high_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('standard', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('onion', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22380,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('butter', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22383,"[('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('olive_oil', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22399,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook'), ('garlic_clove', 'contains')]",4,1,0.25,1,1,1.0,4,1,0.25,0.4
22409,"[('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('oceania', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22425,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('lemon_juice', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22436,"[('low_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('tomato', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22438,"[('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('cinnamon', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
22514,"[('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('vegetarian', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('butter', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22521,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('vegetarian', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('milk', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22528,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType'), ('olive_oil', 'contains')]",4,0,0.0,1,0,0.0,4,0,0.0,0.0
22547,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('onion', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22558,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22593,"[('medium_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('vegan', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook'), ('olive_oil', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22607,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('global', 'isFromRegion'), ('salt_product', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
22613,"[('low_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('oceania', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22654,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('honey', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
22674,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('vegan', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
