Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
9450,"[('snack', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",23,5,0.21739130434782608,84,5,0.05952380952380952,23,1,0.043478260869565216,0.09345794392523364
9451,"[('low_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('salt_product', 'contains')]",1193,9,0.007550335570469799,84,9,0.10714285714285714,1193,229,0.19195305951383068,0.014106583072100312
9452,"[('medium_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel'), ('baking_powder', 'contains')]",143,8,0.056338028169014086,84,8,0.09523809523809523,143,17,0.11888111888111888,0.07079646017699115
9453,"[('high_fiber', 'HasFiberLevel'), ('europe', 'isFromRegion'), ('butter', 'contains')]",13,0,0.0,84,0,0.0,13,0,0.0,0.0
9455,"[('high_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('pepper', 'contains')]",46,0,0.0,84,0,0.0,46,0,0.0,0.0
9456,"[('high_sugar', 'HasSugarLevel'), ('standard', 'hasDietType'), ('lemon_juice', 'contains')]",63,11,0.1746031746031746,84,11,0.13095238095238096,63,9,0.14285714285714285,0.14965986394557823
9457,"[('high_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType')]",4,0,0.0,84,0,0.0,4,0,0.0,0.0
9459,"[('medium_fiber', 'HasFiberLevel'), ('middle_east', 'isFromRegion'), ('honey', 'contains')]",6,3,0.5,84,3,0.03571428571428571,6,1,0.16666666666666666,0.06666666666666667
9460,"[('low_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('less_than_4_hours', 'needTimeToCook')]",119,2,0.01680672268907563,84,2,0.023809523809523808,119,3,0.025210084033613446,0.019704433497536946
9461,"[('high_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('less_than_30_mins', 'needTimeToCook')]",57,0,0.0,84,0,0.0,57,0,0.0,0.0
9462,"[('low_fat', 'HasFatLevel'), ('drink', 'isForMealType'), ('salt_product', 'contains')]",11,0,0.0,84,0,0.0,11,0,0.0,0.0
9463,"[('low_fat', 'HasFatLevel'), ('vegan', 'hasDietType'), ('honey', 'contains')]",5,1,0.2,84,1,0.011904761904761904,5,1,0.2,0.02247191011235955
9465,"[('high_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('salt_product', 'contains')]",39,2,0.05128205128205128,84,2,0.023809523809523808,39,2,0.05128205128205128,0.03252032520325203
9466,"[('standard', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",11,1,0.09090909090909091,84,1,0.011904761904761904,11,0,0.0,0.021052631578947368
9467,"[('medium_fat', 'HasFatLevel'), ('snack', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook')]",18,2,0.1111111111111111,84,2,0.023809523809523808,18,0,0.0,0.0392156862745098
9468,"[('high_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType'), ('paleo', 'hasDietType')]",30,10,0.3333333333333333,84,10,0.11904761904761904,30,6,0.2,0.1754385964912281
9470,"[('high_protein', 'HasProteinLevel'), ('vegan', 'hasDietType'), ('flour', 'contains')]",23,1,0.043478260869565216,84,1,0.011904761904761904,23,0,0.0,0.018691588785046728
9471,"[('low_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel')]",429,4,0.009324009324009324,84,4,0.047619047619047616,429,30,0.06993006993006994,0.015594541910331383
9472,"[('paleo', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",4,0,0.0,84,0,0.0,4,0,0.0,0.0
9473,"[('high_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion'), ('olive_oil', 'contains')]",28,3,0.10714285714285714,84,3,0.03571428571428571,28,1,0.03571428571428571,0.05357142857142857
9474,"[('high_sodium', 'HasSodiumLevel'), ('less_than_6_hours', 'needTimeToCook'), ('butter', 'contains')]",29,1,0.034482758620689655,84,1,0.011904761904761904,29,1,0.034482758620689655,0.017699115044247787
9475,"[('medium_fat', 'HasFatLevel'), ('europe', 'isFromRegion'), ('brown_sugar', 'contains')]",31,3,0.0967741935483871,84,3,0.03571428571428571,31,2,0.06451612903225806,0.05217391304347825
9477,"[('low_sodium', 'HasSodiumLevel'), ('less_than_4_hours', 'needTimeToCook'), ('lemon_juice', 'contains')]",55,6,0.10909090909090909,84,6,0.07142857142857142,55,4,0.07272727272727272,0.08633093525179855
9478,"[('high_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('less_than_4_hours', 'needTimeToCook')]",118,2,0.01694915254237288,84,2,0.023809523809523808,118,2,0.01694915254237288,0.019801980198019802
9479,"[('medium_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('pepper', 'contains')]",204,5,0.024509803921568627,84,5,0.05952380952380952,204,11,0.05392156862745098,0.034722222222222224
9480,"[('medium_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",90,4,0.044444444444444446,84,4,0.047619047619047616,90,4,0.044444444444444446,0.04597701149425287
9481,"[('medium_sodium', 'HasSodiumLevel'), ('middle_east', 'isFromRegion'), ('garlic_clove', 'contains')]",85,7,0.08235294117647059,84,7,0.08333333333333333,85,8,0.09411764705882353,0.08284023668639054
9482,"[('dessert', 'isForMealType'), ('north_america', 'isFromRegion'), ('lemon_juice', 'contains')]",25,9,0.36,84,9,0.10714285714285714,25,8,0.32,0.16513761467889906
9483,"[('low_fat', 'HasFatLevel'), ('africa', 'isFromRegion'), ('red_onion', 'contains')]",7,2,0.2857142857142857,84,2,0.023809523809523808,7,1,0.14285714285714285,0.043956043956043946
9484,"[('drink', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
9485,"[('high_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('sugar', 'contains')]",20,0,0.0,84,0,0.0,20,0,0.0,0.0
9486,"[('high_sugar', 'HasSugarLevel'), ('snack', 'isForMealType'), ('europe', 'isFromRegion')]",21,2,0.09523809523809523,84,2,0.023809523809523808,21,1,0.047619047619047616,0.03809523809523809
9487,"[('brunch', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook'), ('onion', 'contains')]",8,0,0.0,84,0,0.0,8,0,0.0,0.0
9488,"[('dinner', 'isForMealType'), ('africa', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",23,7,0.30434782608695654,84,7,0.08333333333333333,23,3,0.13043478260869565,0.13084112149532712
9489,"[('high_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('starter', 'isForMealType')]",26,1,0.038461538461538464,84,1,0.011904761904761904,26,1,0.038461538461538464,0.01818181818181818
9490,"[('high_protein', 'HasProteinLevel'), ('drink', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
9491,"[('high_cholesterol', 'HasCholesterolLevel'), ('more_than_6_hours', 'needTimeToCook'), ('flour', 'contains')]",35,1,0.02857142857142857,84,1,0.011904761904761904,35,1,0.02857142857142857,0.01680672268907563
9492,"[('high_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('global', 'isFromRegion')]",73,2,0.0273972602739726,84,2,0.023809523809523808,73,2,0.0273972602739726,0.025477707006369428
9493,"[('high_fat', 'HasFatLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType')]",71,4,0.05714285714285714,84,4,0.047619047619047616,71,4,0.056338028169014086,0.05194805194805195
9494,"[('low_protein', 'HasProteinLevel'), ('brunch', 'isForMealType'), ('oceania', 'isFromRegion')]",28,8,0.2857142857142857,84,8,0.09523809523809523,28,4,0.14285714285714285,0.14285714285714285
9495,"[('low_protein', 'HasProteinLevel'), ('snack', 'isForMealType'), ('sugar', 'contains')]",177,14,0.07909604519774012,84,14,0.16666666666666666,177,19,0.10734463276836158,0.10727969348659004
9496,"[('low_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('vegan', 'hasDietType')]",128,7,0.0546875,84,7,0.08333333333333333,128,10,0.078125,0.0660377358490566
9497,"[('high_fiber', 'HasFiberLevel'), ('standard', 'hasDietType'), ('milk', 'contains')]",11,0,0.0,84,0,0.0,11,0,0.0,0.0
9498,"[('high_carb', 'HasCarbLevel'), ('snack', 'isForMealType'), ('cumin_seed', 'contains')]",4,1,0.25,84,1,0.011904761904761904,4,0,0.0,0.022727272727272724
9499,"[('medium_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('paleo', 'hasDietType')]",59,5,0.0847457627118644,84,5,0.05952380952380952,59,3,0.05084745762711865,0.06993006993006992
9500,"[('low_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion')]",91,5,0.054945054945054944,84,5,0.05952380952380952,91,5,0.054945054945054944,0.05714285714285714
9501,"[('low_protein', 'HasProteinLevel'), ('middle_east', 'isFromRegion'), ('pepper', 'contains')]",76,4,0.05263157894736842,84,4,0.047619047619047616,76,4,0.05263157894736842,0.05
9502,"[('oceania', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('pepper', 'contains')]",37,10,0.2702702702702703,84,10,0.11904761904761904,37,7,0.1891891891891892,0.16528925619834708
9504,"[('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('north_america', 'isFromRegion')]",80,13,0.1625,84,13,0.15476190476190477,80,13,0.1625,0.15853658536585366
9505,"[('low_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('sugar', 'contains')]",406,13,0.03201970443349754,84,13,0.15476190476190477,406,48,0.11822660098522167,0.053061224489795916
9506,"[('high_carb', 'HasCarbLevel'), ('vegan', 'hasDietType'), ('cumin_seed', 'contains')]",7,2,0.2857142857142857,84,2,0.023809523809523808,7,0,0.0,0.043956043956043946
9507,"[('medium_carb', 'HasCarbLevel'), ('standard', 'hasDietType'), ('africa', 'isFromRegion')]",27,8,0.2962962962962963,84,8,0.09523809523809523,27,6,0.2222222222222222,0.14414414414414414
9508,"[('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('garlic_clove', 'contains')]",289,14,0.04844290657439446,84,14,0.16666666666666666,289,46,0.15916955017301038,0.07506702412868632
9509,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('less_than_15_mins', 'needTimeToCook')]",113,9,0.07964601769911504,84,9,0.10714285714285714,113,11,0.09734513274336283,0.09137055837563451
9510,"[('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('lemon_juice', 'contains')]",34,1,0.029411764705882353,84,1,0.011904761904761904,34,0,0.0,0.016949152542372878
9512,"[('medium_protein', 'HasProteinLevel'), ('vegan', 'hasDietType'), ('brown_sugar', 'contains')]",12,0,0.0,84,0,0.0,12,0,0.0,0.0
9514,"[('high_fiber', 'HasFiberLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('brown_sugar', 'contains')]",2,0,0.0,84,0,0.0,2,0,0.0,0.0
9515,"[('low_fat', 'HasFatLevel'), ('dessert', 'isForMealType'), ('olive_oil', 'contains')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
9516,"[('high_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('butter', 'contains')]",187,0,0.0,84,0,0.0,187,2,0.0106951871657754,0.0
9517,"[('low_carb', 'HasCarbLevel'), ('europe', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",100,14,0.14,84,14,0.16666666666666666,100,17,0.17,0.15217391304347827
9518,"[('medium_carb', 'HasCarbLevel'), ('lunch', 'isForMealType'), ('cumin_seed', 'contains')]",42,4,0.09523809523809523,84,4,0.047619047619047616,42,3,0.07142857142857142,0.06349206349206349
9519,"[('medium_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('europe', 'isFromRegion')]",124,7,0.056451612903225805,84,7,0.08333333333333333,124,10,0.08064516129032258,0.0673076923076923
9520,"[('medium_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('standard', 'hasDietType')]",149,5,0.03355704697986577,84,5,0.05952380952380952,149,7,0.04697986577181208,0.04291845493562232
9521,"[('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('tomato', 'contains')]",122,3,0.02459016393442623,84,3,0.03571428571428571,122,6,0.04918032786885246,0.029126213592233007
9522,"[('low_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType'), ('standard', 'hasDietType')]",135,0,0.0,84,0,0.0,135,0,0.0,0.0
9523,"[('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('baking_powder', 'contains')]",45,2,0.044444444444444446,84,2,0.023809523809523808,45,2,0.044444444444444446,0.031007751937984496
9524,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel')]",121,0,0.0,84,0,0.0,121,0,0.0,0.0
9525,"[('low_protein', 'HasProteinLevel'), ('starter', 'isForMealType'), ('milk', 'contains')]",24,0,0.0,84,0,0.0,24,0,0.0,0.0
9526,"[('low_fiber', 'HasFiberLevel'), ('dessert', 'isForMealType'), ('chicken_egg', 'contains')]",268,11,0.041044776119402986,84,11,0.13095238095238096,268,27,0.10074626865671642,0.0625
9527,"[('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('salt_product', 'contains')]",366,3,0.00819672131147541,84,3,0.03571428571428571,366,9,0.02459016393442623,0.013333333333333332
9528,"[('low_protein', 'HasProteinLevel'), ('high_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType')]",17,0,0.0,84,0,0.0,17,0,0.0,0.0
9529,"[('high_protein', 'HasProteinLevel'), ('high_fiber', 'HasFiberLevel'), ('less_than_6_hours', 'needTimeToCook')]",35,1,0.02857142857142857,84,1,0.011904761904761904,35,1,0.02857142857142857,0.01680672268907563
9530,"[('medium_fat', 'HasFatLevel'), ('drink', 'isForMealType'), ('less_than_6_hours', 'needTimeToCook')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
9531,"[('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('vegetarian', 'hasDietType')]",161,4,0.024844720496894408,84,4,0.047619047619047616,161,9,0.055900621118012424,0.0326530612244898
9532,"[('low_fiber', 'HasFiberLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",49,7,0.14285714285714285,84,7,0.08333333333333333,49,7,0.14285714285714285,0.10526315789473685
9533,"[('low_carb', 'HasCarbLevel'), ('asia', 'isFromRegion'), ('olive_oil', 'contains')]",71,12,0.16901408450704225,84,12,0.14285714285714285,71,11,0.15492957746478872,0.15483870967741936
9534,"[('low_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType'), ('pepper', 'contains')]",187,22,0.11764705882352941,84,22,0.2619047619047619,187,35,0.18716577540106952,0.16236162361623618
9535,"[('snack', 'isForMealType'), ('less_than_6_hours', 'needTimeToCook'), ('onion', 'contains')]",10,2,0.2,84,2,0.023809523809523808,10,2,0.2,0.0425531914893617
9536,"[('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('high_calorie', 'HasCalorieLevel')]",104,0,0.0,84,0,0.0,104,0,0.0,0.0
9537,"[('medium_sugar', 'HasSugarLevel'), ('middle_east', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",6,4,0.6666666666666666,84,4,0.047619047619047616,6,1,0.16666666666666666,0.08888888888888889
9538,"[('latin_america_and_caribbean', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",18,5,0.2777777777777778,84,5,0.05952380952380952,18,2,0.1111111111111111,0.0980392156862745
9540,"[('breakfast', 'isForMealType'), ('asia', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",11,6,0.5454545454545454,84,6,0.07142857142857142,11,1,0.09090909090909091,0.1263157894736842
9541,"[('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('less_than_30_mins', 'needTimeToCook')]",45,1,0.022222222222222223,84,1,0.011904761904761904,45,0,0.0,0.015503875968992248
9542,"[('high_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook')]",49,4,0.08163265306122448,84,4,0.047619047619047616,49,2,0.04081632653061224,0.06015037593984963
9543,"[('dinner', 'isForMealType'), ('standard', 'hasDietType'), ('europe', 'isFromRegion')]",53,22,0.41509433962264153,84,22,0.2619047619047619,53,18,0.33962264150943394,0.32116788321167883
9544,"[('high_protein', 'HasProteinLevel'), ('brunch', 'isForMealType'), ('pepper', 'contains')]",100,4,0.04,84,4,0.047619047619047616,100,4,0.04,0.043478260869565216
9545,"[('high_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('chicken_egg', 'contains')]",73,8,0.1095890410958904,84,8,0.09523809523809523,73,7,0.0958904109589041,0.10191082802547771
9546,"[('high_protein', 'HasProteinLevel'), ('standard', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook')]",150,2,0.013333333333333334,84,2,0.023809523809523808,150,2,0.013333333333333334,0.017094017094017092
9547,"[('vegan', 'hasDietType'), ('asia', 'isFromRegion'), ('flour', 'contains')]",38,17,0.4473684210526316,84,17,0.20238095238095238,38,12,0.3157894736842105,0.2786885245901639
9549,"[('breakfast', 'isForMealType'), ('vegan', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook')]",5,2,0.4,84,2,0.023809523809523808,5,0,0.0,0.0449438202247191
9550,"[('medium_sugar', 'HasSugarLevel'), ('drink', 'isForMealType'), ('cinnamon', 'contains')]",22,3,0.13636363636363635,84,3,0.03571428571428571,22,0,0.0,0.056603773584905655
9551,"[('medium_cholesterol', 'HasCholesterolLevel'), ('asia', 'isFromRegion'), ('olive_oil', 'contains')]",15,0,0.0,84,0,0.0,15,0,0.0,0.0
9552,"[('high_sodium', 'HasSodiumLevel'), ('snack', 'isForMealType'), ('salt_product', 'contains')]",85,5,0.058823529411764705,84,5,0.05952380952380952,85,5,0.058823529411764705,0.05917159763313609
9554,"[('starter', 'isForMealType'), ('africa', 'isFromRegion'), ('red_onion', 'contains')]",6,2,0.3333333333333333,84,2,0.023809523809523808,6,0,0.0,0.044444444444444446
9555,"[('high_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('cinnamon', 'contains')]",3,0,0.0,84,0,0.0,3,0,0.0,0.0
9556,"[('low_carb', 'HasCarbLevel'), ('less_than_30_mins', 'needTimeToCook'), ('pepper', 'contains')]",322,7,0.021739130434782608,84,7,0.08333333333333333,322,27,0.08385093167701864,0.034482758620689655
9557,"[('low_protein', 'HasProteinLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('baking_powder', 'contains')]",20,0,0.0,84,0,0.0,20,0,0.0,0.0
9558,"[('low_sugar', 'HasSugarLevel'), ('less_than_30_mins', 'needTimeToCook'), ('pepper', 'contains')]",323,5,0.015479876160990712,84,5,0.05952380952380952,323,19,0.058823529411764705,0.02457002457002457
9559,"[('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('baking_powder', 'contains')]",89,2,0.02247191011235955,84,2,0.023809523809523808,89,3,0.033707865168539325,0.023121387283236993
9560,"[('medium_sodium', 'HasSodiumLevel'), ('brunch', 'isForMealType'), ('milk', 'contains')]",94,2,0.02127659574468085,84,2,0.023809523809523808,94,4,0.0425531914893617,0.022471910112359546
9561,"[('medium_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('less_than_60_mins', 'needTimeToCook')]",145,0,0.0,84,0,0.0,145,0,0.0,0.0
9562,"[('low_fat', 'HasFatLevel'), ('snack', 'isForMealType'), ('global', 'isFromRegion')]",94,6,0.06382978723404255,84,6,0.07142857142857142,94,7,0.07446808510638298,0.06741573033707865
9563,"[('medium_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('less_than_4_hours', 'needTimeToCook')]",76,2,0.02631578947368421,84,2,0.023809523809523808,76,2,0.02631578947368421,0.025
9564,"[('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('olive_oil', 'contains')]",909,17,0.0187018701870187,84,17,0.20238095238095238,909,152,0.16721672167216722,0.03423967774420947
9565,"[('high_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType')]",73,1,0.0136986301369863,84,1,0.011904761904761904,73,1,0.0136986301369863,0.012738853503184714
9566,"[('brunch', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook'), ('flour', 'contains')]",43,2,0.046511627906976744,84,2,0.023809523809523808,43,1,0.023255813953488372,0.031496062992125984
9567,"[('low_fiber', 'HasFiberLevel'), ('dinner', 'isForMealType'), ('less_than_6_hours', 'needTimeToCook')]",81,14,0.1728395061728395,84,14,0.16666666666666666,81,14,0.1728395061728395,0.1696969696969697
9568,"[('low_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('pepper', 'contains')]",155,3,0.01935483870967742,84,3,0.03571428571428571,155,5,0.03225806451612903,0.02510460251046025
9569,"[('low_sodium', 'HasSodiumLevel'), ('vegetarian', 'hasDietType'), ('oceania', 'isFromRegion')]",74,27,0.36486486486486486,84,27,0.32142857142857145,74,26,0.35135135135135137,0.34177215189873417
9571,"[('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('flour', 'contains')]",82,6,0.07317073170731707,84,6,0.07142857142857142,82,6,0.07317073170731707,0.07228915662650603
9573,"[('low_sodium', 'HasSodiumLevel'), ('dinner', 'isForMealType'), ('north_america', 'isFromRegion')]",40,4,0.1,84,4,0.047619047619047616,40,1,0.025,0.06451612903225806
9575,"[('low_protein', 'HasProteinLevel'), ('less_than_60_mins', 'needTimeToCook'), ('red_onion', 'contains')]",35,2,0.05714285714285714,84,2,0.023809523809523808,35,1,0.02857142857142857,0.03361344537815126
9576,"[('vegan', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('milk', 'contains')]",10,3,0.3,84,3,0.03571428571428571,10,1,0.1,0.06382978723404255
9577,"[('high_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('pepper', 'contains')]",17,1,0.058823529411764705,84,1,0.011904761904761904,17,0,0.0,0.0198019801980198
9578,"[('lunch', 'isForMealType'), ('global', 'isFromRegion'), ('milk', 'contains')]",11,2,0.18181818181818182,84,2,0.023809523809523808,11,0,0.0,0.042105263157894736
9579,"[('low_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType')]",74,2,0.02702702702702703,84,2,0.023809523809523808,74,1,0.013513513513513514,0.02531645569620253
9580,"[('high_sugar', 'HasSugarLevel'), ('middle_east', 'isFromRegion'), ('pepper', 'contains')]",18,1,0.05555555555555555,84,1,0.011904761904761904,18,0,0.0,0.0196078431372549
9581,"[('high_sugar', 'HasSugarLevel'), ('paleo', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
9582,"[('medium_sodium', 'HasSodiumLevel'), ('less_than_6_hours', 'needTimeToCook'), ('chicken_egg', 'contains')]",43,3,0.06976744186046512,84,3,0.03571428571428571,43,3,0.06976744186046512,0.047244094488188976
9583,"[('high_carb', 'HasCarbLevel'), ('africa', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",14,5,0.35714285714285715,84,5,0.05952380952380952,14,3,0.21428571428571427,0.1020408163265306
9584,"[('medium_fiber', 'HasFiberLevel'), ('paleo', 'hasDietType'), ('global', 'isFromRegion')]",3,1,0.3333333333333333,84,1,0.011904761904761904,3,0,0.0,0.022988505747126436
9585,"[('high_sodium', 'HasSodiumLevel'), ('brunch', 'isForMealType'), ('vegan', 'hasDietType')]",18,2,0.1111111111111111,84,2,0.023809523809523808,18,1,0.05555555555555555,0.0392156862745098
9586,"[('vegan', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",27,2,0.07407407407407407,84,2,0.023809523809523808,27,0,0.0,0.036036036036036036
9587,"[('medium_sodium', 'HasSodiumLevel'), ('dessert', 'isForMealType'), ('vegetarian', 'hasDietType')]",131,14,0.10687022900763359,84,14,0.16666666666666666,131,22,0.16793893129770993,0.13023255813953488
9589,"[('medium_protein', 'HasProteinLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",23,1,0.043478260869565216,84,1,0.011904761904761904,23,0,0.0,0.018691588785046728
9590,"[('high_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('butter', 'contains')]",94,3,0.031914893617021274,84,3,0.03571428571428571,94,3,0.031914893617021274,0.033707865168539325
9591,"[('high_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",73,0,0.0,84,0,0.0,73,0,0.0,0.0
9592,"[('north_america', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",28,6,0.21428571428571427,84,6,0.07142857142857142,28,1,0.03571428571428571,0.10714285714285714
9593,"[('high_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('paleo', 'hasDietType')]",42,7,0.16666666666666666,84,7,0.08333333333333333,42,5,0.11904761904761904,0.1111111111111111
9594,"[('medium_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType'), ('sugar', 'contains')]",34,1,0.029411764705882353,84,1,0.011904761904761904,34,1,0.029411764705882353,0.016949152542372878
9595,"[('low_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('dessert', 'isForMealType')]",576,42,0.07291666666666667,84,42,0.5,576,191,0.3315972222222222,0.1272727272727273
9596,"[('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('salt_product', 'contains')]",147,12,0.08163265306122448,84,12,0.14285714285714285,147,16,0.10884353741496598,0.10389610389610389
9597,"[('medium_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType')]",2,0,0.0,84,0,0.0,2,0,0.0,0.0
9598,"[('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('onion', 'contains')]",107,2,0.018691588785046728,84,2,0.023809523809523808,107,3,0.028037383177570093,0.02094240837696335
9599,"[('high_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook')]",35,7,0.2,84,7,0.08333333333333333,35,5,0.14285714285714285,0.11764705882352941
9600,"[('starter', 'isForMealType'), ('vegan', 'hasDietType'), ('olive_oil', 'contains')]",119,19,0.15966386554621848,84,19,0.2261904761904762,119,25,0.21008403361344538,0.18719211822660098
9601,"[('medium_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('garlic_clove', 'contains')]",128,3,0.0234375,84,3,0.03571428571428571,128,8,0.0625,0.02830188679245283
9602,"[('low_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",24,1,0.041666666666666664,84,1,0.011904761904761904,24,1,0.041666666666666664,0.018518518518518517
