Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
29797,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('dessert', 'isForMealType'), ('paleo', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29800,"[('high_protein', 'HasProteinLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('global', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('flour', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29804,"[('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('standard', 'hasDietType'), ('oceania', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('garlic_clove', 'contains')]",5,0,0.0,3,0,0.0,5,0,0.0,0.0
29810,"[('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('vegetarian', 'hasDietType'), ('north_america', 'isFromRegion'), ('milk', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29814,"[('low_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('vegetarian', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('pepper', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29819,"[('low_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('tomato', 'contains')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
29821,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('honey', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29823,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('honey', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29825,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('africa', 'isFromRegion'), ('red_onion', 'contains')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
29831,"[('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29833,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('dinner', 'isForMealType'), ('tomato', 'contains')]",24,0,0.0,3,0,0.0,24,1,0.041666666666666664,0.0
29837,"[('low_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType'), ('asia', 'isFromRegion'), ('salt_product', 'contains')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
29838,"[('high_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType'), ('africa', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29840,"[('high_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('standard', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",6,0,0.0,3,0,0.0,6,0,0.0,0.0
29842,"[('low_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('vegetarian', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('sugar', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
29843,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('cumin_seed', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29844,"[('medium_protein', 'HasProteinLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('middle_east', 'isFromRegion'), ('garlic_clove', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
29846,"[('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29850,"[('medium_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29851,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_sugar', 'HasSugarLevel'), ('snack', 'isForMealType'), ('vegan', 'hasDietType'), ('chicken_egg', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
29853,"[('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType'), ('north_america', 'isFromRegion'), ('sugar', 'contains')]",29,0,0.0,3,0,0.0,29,0,0.0,0.0
29859,"[('high_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('dinner', 'isForMealType'), ('red_onion', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29863,"[('high_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('vegan', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29870,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_sugar', 'HasSugarLevel'), ('dessert', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook'), ('salt_product', 'contains')]",30,0,0.0,3,0,0.0,30,0,0.0,0.0
29873,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('breakfast', 'isForMealType'), ('vegetarian', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29878,"[('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('europe', 'isFromRegion'), ('flour', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
29885,"[('high_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('north_america', 'isFromRegion'), ('tomato', 'contains')]",10,1,0.1,3,1,0.3333333333333333,10,1,0.1,0.15384615384615383
29887,"[('low_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('less_than_15_mins', 'needTimeToCook'), ('salt_product', 'contains')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
29888,"[('low_protein', 'HasProteinLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",5,1,0.2,3,1,0.3333333333333333,5,2,0.4,0.25
29891,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('onion', 'contains')]",27,0,0.0,3,0,0.0,27,1,0.037037037037037035,0.0
29892,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29895,"[('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
29905,"[('high_carb', 'HasCarbLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('cinnamon', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
29912,"[('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType'), ('standard', 'hasDietType'), ('flour', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29919,"[('medium_protein', 'HasProteinLevel'), ('high_sugar', 'HasSugarLevel'), ('dinner', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('sugar', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29922,"[('medium_protein', 'HasProteinLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('asia', 'isFromRegion'), ('lemon_juice', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29923,"[('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType'), ('less_than_6_hours', 'needTimeToCook')]",6,0,0.0,3,0,0.0,6,0,0.0,0.0
29924,"[('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion'), ('garlic_clove', 'contains')]",5,0,0.0,3,0,0.0,5,0,0.0,0.0
29925,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('lunch', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29931,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion')]",7,0,0.0,3,0,0.0,7,0,0.0,0.0
29933,"[('low_carb', 'HasCarbLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('paleo', 'hasDietType'), ('north_america', 'isFromRegion'), ('onion', 'contains')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
29934,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('garlic_clove', 'contains')]",6,0,0.0,3,0,0.0,6,0,0.0,0.0
29935,"[('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('butter', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29939,"[('medium_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel'), ('dinner', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
29942,"[('high_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('global', 'isFromRegion'), ('salt_product', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
29956,"[('low_protein', 'HasProteinLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('asia', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29958,"[('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('vegetarian', 'hasDietType')]",19,0,0.0,3,0,0.0,19,1,0.05263157894736842,0.0
29960,"[('medium_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType'), ('asia', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('flour', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29962,"[('low_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('flour', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29965,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('cumin_seed', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29967,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook'), ('red_onion', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29971,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('global', 'isFromRegion')]",2,1,0.5,3,1,0.3333333333333333,2,1,0.5,0.4
29973,"[('low_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('cinnamon', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
29976,"[('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('vegan', 'hasDietType'), ('asia', 'isFromRegion'), ('lemon_juice', 'contains')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
29985,"[('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('milk', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29987,"[('high_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('asia', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('onion', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29990,"[('medium_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
29992,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('dessert', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",5,0,0.0,3,0,0.0,5,0,0.0,0.0
29997,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('less_than_15_mins', 'needTimeToCook')]",12,0,0.0,3,0,0.0,12,0,0.0,0.0
30000,"[('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('vegetarian', 'hasDietType'), ('north_america', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('lemon_juice', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30005,"[('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('lunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",5,0,0.0,3,0,0.0,5,0,0.0,0.0
30007,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('global', 'isFromRegion'), ('pepper', 'contains')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
30010,"[('medium_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30013,"[('low_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('flour', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30014,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('pepper', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30015,"[('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('vegan', 'hasDietType'), ('africa', 'isFromRegion'), ('onion', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
30018,"[('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
30021,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType'), ('red_onion', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30024,"[('high_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('sugar', 'contains')]",12,0,0.0,3,0,0.0,12,0,0.0,0.0
30030,"[('high_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('tomato', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30031,"[('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('baking_powder', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
30034,"[('high_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('olive_oil', 'contains')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
30037,"[('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType'), ('global', 'isFromRegion'), ('salt_product', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30042,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('flour', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30044,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType'), ('vegetarian', 'hasDietType')]",6,1,0.16666666666666666,3,1,0.3333333333333333,6,1,0.16666666666666666,0.2222222222222222
30047,"[('high_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('vegetarian', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('flour', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30051,"[('low_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('standard', 'hasDietType'), ('europe', 'isFromRegion')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
30061,"[('low_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('chicken_egg', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30065,"[('low_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('lemon_juice', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30066,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('honey', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30067,"[('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('honey', 'contains')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
30074,"[('medium_carb', 'HasCarbLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('oceania', 'isFromRegion'), ('sugar', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
30078,"[('low_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook'), ('honey', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30081,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('europe', 'isFromRegion')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30084,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('olive_oil', 'contains')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
30091,"[('low_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('oceania', 'isFromRegion')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
30092,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('dinner', 'isForMealType'), ('paleo', 'hasDietType'), ('garlic_clove', 'contains')]",22,0,0.0,3,0,0.0,22,0,0.0,0.0
30096,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion'), ('salt_product', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
30099,"[('low_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('europe', 'isFromRegion'), ('lemon_juice', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30105,"[('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('global', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('honey', 'contains')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
30106,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30108,"[('medium_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('cinnamon', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30116,"[('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('garlic_clove', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30124,"[('high_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('snack', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('red_onion', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
30127,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('sugar', 'contains')]",8,0,0.0,3,0,0.0,8,0,0.0,0.0
30131,"[('high_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('sugar', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
